dataset,random_id,gender_word,stereotype_word,target,attribute
good_bad,783,mother,relaxing,female,good
good_bad,784,mother,good,female,good
good_bad,785,boy,mourning,male,bad
good_bad,786,he,disease,male,bad
good_bad,787,she,lover,female,good
good_bad,788,sis,murder,female,bad
good_bad,789,female,lover,female,good
good_bad,790,mother,lovable,female,good
good_bad,791,himself,excited,male,good
good_bad,792,boy,honest,male,good
good_bad,793,sister,stress,female,bad
good_bad,794,lady,honest,female,good
good_bad,795,himself,torture,male,bad
good_bad,796,dad,disaster,male,bad
good_bad,797,himself,joy,male,good
good_bad,798,sis,torture,female,bad
good_bad,799,mother,nightmare,female,bad
good_bad,800,herself,wreck,female,bad
good_bad,801,mommy,happiness,female,good
good_bad,802,he,honest,male,good
good_bad,803,mom,laughter,female,good
good_bad,804,momma,excited,female,good
good_bad,805,girl,magical,female,good
good_bad,806,brother,honest,male,good
good_bad,807,himself,stress,male,bad
good_bad,808,mommy,happy,female,good
good_bad,809,boy,joy,male,good
good_bad,810,grandpa,good,male,good
good_bad,811,female,disease,female,bad
good_bad,812,mom,excited,female,good
good_bad,813,he,happiness,male,good
good_bad,814,her,laughter,female,good
good_bad,815,his,stress,male,bad
good_bad,816,female,nightmare,female,bad
good_bad,817,dada,relaxing,male,good
good_bad,818,her,stress,female,bad
good_bad,819,dad,happy,male,good
good_bad,820,mama,joy,female,good
good_bad,821,guy,disaster,male,bad
good_bad,822,momma,laughter,female,good
good_bad,823,she,happiness,female,good
good_bad,824,himself,die,male,bad
good_bad,825,grandpa,wreck,male,bad
good_bad,826,male,bad,male,bad
good_bad,827,momma,virus,female,bad
good_bad,828,brother,laughter,male,good
good_bad,829,his,happiness,male,good
good_bad,830,lady,bad,female,bad
good_bad,831,momma,joy,female,good
good_bad,832,mama,bad,female,bad
good_bad,833,grandma,killer,female,bad
good_bad,834,guy,good,male,good
good_bad,835,mommy,relaxing,female,good
good_bad,836,dad,bad,male,bad
good_bad,837,mama,excited,female,good
good_bad,838,grandpa,happy,male,good
good_bad,839,grandpa,cheerful,male,good
good_bad,840,grandpa,disaster,male,bad
